Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq,t_score,chi_square,likelihood_ratio
little,finger,1465,192,19,4.321624316706483,2184.024556820721,143.5113975993139
great,importance,1202,70,19,4.347748889851009,7389.7330088980625,189.20175451251842
minute,pass,677,521,19,4.312157637535713,1734.0643711064895,135.27756629937463
young,officer,776,165,19,4.341931355301731,4843.090564188641,173.4628083795937
little,face,1465,1410,19,4.085163402727087,265.744617796488,69.78073763828253
want,something,1315,1444,18,3.9841124737381923,260.49025941975225,67.13778744244487
time,pass,2625,521,18,4.05643967818481,374.9248849910206,78.23319919582761
cry,lebedeff,1704,375,18,4.155641367342937,842.1636984031309,104.8547795960562
raise,voice,265,588,18,4.221425923414198,3563.8252395807726,156.1558961104544
cry,ivanovna,1704,635,18,4.095321838964668,483.0076537438627,86.4001858752278
dear,sir,480,251,18,4.226237435090092,4619.7032584431045,164.81419153140013
grow,pale,343,238,18,4.231526285756809,6835.090396197944,179.06012460894783
answer,alyosha,818,1239,18,4.104653230793825,518.0236523347106,88.8725547915112
fresh,air,75,292,18,4.23965902029127,25576.37538986703,230.10994174496068
look,alyosha,2970,1239,18,3.7416348860353987,118.55402695341421,45.24388041922966
win,tell,639,2482,18,4.026708375434387,318.58034220771117,73.50092508758598
ivan,cry,797,1704,18,4.057738132821284,377.79949621794157,78.73593044282647
cry,razumihin,1704,344,18,4.162833311111115,921.236767947869,107.90062329511778
begin,cry,1745,1704,18,3.837803852426673,154.35538343338015,52.1681632994284
little,boy,1465,461,18,4.150690302767557,794.9198911540987,102.9337258866597
man,face,2546,1410,18,3.753884226880905,122.32225838124884,46.045918589514486
counsel,defense,41,49,18,4.242367163436295,279162.977765739,320.78481701980655
little,room,1465,1129,18,4.017452001798025,304.08225737689395,71.80608974960492
fail,understand,105,1051,18,4.227615945438661,5046.848792833731,170.54132100279602
father,mother,1140,762,18,4.124370625924733,610.2064603409527,94.15258266944909
spend,time,216,2625,18,4.165444107599426,953.5880887777488,110.38149518177424
use,word,663,1439,18,4.11274661821809,552.4727211858893,91.06986948157667
stretch,hand,72,1662,18,4.226348532812999,4651.449988182732,169.27533849941906
little,house,1465,888,18,4.065521508584937,395.9161241891164,80.0471527288598
want,ask,1315,1621,18,3.9524230736215347,228.3701504348962,63.240691945868775
try,persuade,630,125,18,4.23191893996375,7086.721602806433,179.9116490023648
clap,hand,23,1662,18,4.237436248938111,14637.562184155595,226.07250021965032
present,moment,405,1301,18,4.170903008579759,1028.8430197610273,112.27130319313449
whole,hour,889,508,18,4.181154088053813,1206.2799970137423,117.30657048037003
fly,rage,248,104,18,4.239129127720738,21711.484811436145,220.85460767096242
open,mouth,682,93,17,4.114219875132996,7854.261245092649,175.25581126354936
draw,breath,258,111,17,4.119093546621983,17436.459101063385,202.9682887714814
think,prince,2317,1984,17,3.4790928358473963,77.4929160294747,34.52563466785843
old,gentleman,1356,637,17,4.002094329498721,545.7241707725493,87.16783262023476
cry,aloud,1704,149,17,4.08753572518165,1936.7115117823616,128.05788448665078
great,interest,1202,272,17,4.077301967709891,1496.4770188769978,119.61390000451823
poor,girl,422,465,17,4.095614520745751,2515.766989864554,137.26879587488764
half,minute,387,677,17,4.086400524535586,1875.7713528256068,127.57656120397922
new,man,511,2546,17,3.9408394462109237,351.3143210210401,74.06839809932468
set,mind,420,851,17,4.073032391640602,1366.0121032513928,117.06363179119933
young,generation,776,55,17,4.117126313810429,11688.576996351958,188.64931976144905
answer,raskolnikov,818,782,17,4.033489358991539,748.513166940812,97.25962744931041
prince,laugh,1984,1027,17,3.8376498055511687,212.7238782692936,59.269874011664896
think,fit,2317,217,17,4.052666726736537,961.3769026591251,105.06861902525782
last,look,1586,2970,17,3.4631930219854854,74.93615976896814,33.86760104708795
man,love,2546,1234,17,3.6829559868937594,127.06243349781583,45.78678679579968
thousand,time,614,2625,17,3.8973053490172394,277.35043937101824,67.04708279647893
room,look,1129,2970,17,3.6533443838139243,117.14628075927313,43.92864199288315
stop,look,411,2970,17,3.9520942258113405,376.5771634057513,76.27557015036908
whole,month,889,356,17,4.078767375430219,1547.0479861475385,120.79132753784617
reply,prince,313,1984,17,4.0361069190151175,772.0350002034144,98.80727795168549
divinity,student,18,114,17,4.12281814792721,243785.94952838073,319.6324352093714
think,time,2317,2625,17,3.2710221714105314,51.77371206968508,26.712270514791065
story,tell,386,2482,17,3.988886046528107,488.7782222837826,84.26484625217012
waste,time,71,2625,17,4.096995170180152,2650.5800049249233,142.71362152537458
think,anything,2317,796,17,3.864721461979994,238.33891958765787,62.41767207579979
time,past,2625,187,17,4.054335834535774,985.5217096146469,105.85609285951122
nothing,sort,1567,699,17,3.969653480825,423.405693550269,79.33011154501344
cry,raskolnikov,1704,782,17,3.936423329369603,342.2353925976538,72.92300247515686
cry,aglaya,1704,480,17,4.008518026897625,578.1686299927834,88.92854453292605
face,face,1410,1410,17,3.8445800913168706,218.8050141096318,60.10078170136223
old,age,1356,157,17,4.093280235522411,2316.2278808863944,134.04296192159197
knock,door,137,750,17,4.108710726644064,4835.339487941979,160.66118589347957
love,man,1234,2546,17,3.6829559868937594,127.06243349781583,45.88388475057087
throw,stone,329,160,17,4.115730954260288,9470.561827521604,182.04618695111873
word,honour,1439,216,17,4.0795603207167455,1575.8317373462685,121.27553541651862
want,money,1315,993,17,3.9401685248368645,349.90670409594605,73.62765360252774
drink,tea,329,202,17,4.113795103028977,7494.380107850355,174.13613512004906
set,work,420,382,17,4.100628568767795,3084.5078709913378,144.0789126970226
slap,face,46,1410,17,4.114018976980898,7679.860067740636,181.2861122553946
felt,sure,657,357,17,4.090246169078896,2099.2442747764358,130.99986484038118
anonymous,letter,24,544,17,4.121276527797716,38286.97368739684,245.25271780830036
low,voice,182,588,17,4.108113075656022,4641.2368738023515,158.7233928511429
tell,thing,2482,1295,17,3.6728093693457144,123.51590923740457,45.09740209585232
raskolnikov,ask,782,1621,17,3.945516422438024,361.4228555257946,74.73176943366943
mitya,look,911,2970,16,3.609279600463492,133.36287790220382,45.79000947255248
sit,opposite,1134,88,16,3.9855892366361947,4409.182542845022,148.37485744456623
nikolay,stavrogin,518,286,16,3.9786062432778073,2959.6125345538476,136.05567029264296
cut,throat,174,48,16,3.998793904364934,53031.79026499557,228.9404773861006
twenty,minute,188,677,16,3.9816203271014543,3450.1811902086124,141.7863529214664
speak,word,1198,1439,16,3.751051867888628,226.07745631601824,59.0382128180883
easy,chair,99,362,16,3.994824706014189,12334.46793595467,183.57727226295899
alyosha,smile,1239,734,16,3.8686716081159607,455.85329407392146,78.5679497035264
old,servant,1356,214,16,3.9580951082655673,1495.4356150456686,114.39754780744978
put,end,1071,622,16,3.903800876383284,633.6715225460879,88.28260080630663
begin,think,1745,2317,16,3.416134619450256,79.94977011460122,34.35848453345209
cry,alexandrovna,1704,242,16,3.9404507609146457,1042.979049786823,103.25453680587665
look,eye,2970,1211,16,3.4806120704295154,93.2995142558514,37.54527021809284
right,right,927,927,16,3.875906015806322,484.2345111562308,80.3899742271772
good,tell,1595,2482,16,3.4283190446428673,82.23727841007809,34.94685380061327
thou,art,169,38,16,3.99907261180934,68979.01834673744,237.39355975106974
table,lay,520,414,16,3.9689118452685586,2026.7862626895317,124.16964639277414
clever,man,145,2546,16,3.9466888977972583,1168.7136534344634,108.38696313260738
look,thing,2970,1295,16,3.4445851620200023,85.45084594110659,35.68608506090144
gasp,breath,53,111,16,3.9991504477225703,75301.80180038487,244.03812286009835
good,look,1595,2970,16,3.315917631986026,64.29231482189704,30.094536220840514
chest,drawer,71,35,16,3.9996411461143273,178313.5692422566,270.118555555268
think,raskolnikov,2317,782,16,3.738348007111805,213.64631192774448,57.45507112511199
good,evil,1595,75,16,3.98272519272692,3672.886119082802,142.53146972419347
great,hurry,1202,192,16,3.966672943601166,1888.4949277486126,121.68277396766719
sensible,man,67,2546,16,3.975366594154595,2566.196433753524,135.19596121277198
show,sign,660,211,16,3.979889741602097,3150.5358194624296,137.9182699687993
little,town,1465,549,16,3.8838548098839767,519.4990225317267,82.34921807802274
attract,attention,60,145,16,3.9987436503801397,50909.23904838699,230.8205932353265
chapter,vi,172,33,16,3.9991803401790427,78049.17593543984,241.3160414084589
good,deed,1595,51,16,3.9882531310543055,5416.307310790061,154.82888763169643
turn,eye,1279,1211,16,3.776330921912239,255.03168079755926,62.252807131969575
begin,play,1745,288,16,3.927426314372755,850.1526315779116,97.02478091228333
vera,lebedeff,51,375,16,3.9972381969563413,23141.27828904224,206.56304319953657
smile,face,734,1410,16,3.8505463821174373,396.824316490971,74.70741218941542
understand,understand,1051,1051,15,3.7082387971395394,323.27339361975925,66.19491144335586
letter,write,544,602,15,3.8241404944581054,1159.6109173559796,101.98059505343738
pan,vrublevsky,29,24,15,3.8728795420227824,559627.1124709974,295.4205913870113
second,place,304,704,15,3.84106415600814,1790.1807677522336,114.94489682530863
good,fellow,1595,375,15,3.7837766250373073,621.5828629166216,83.95079801121854
bear,witness,205,184,15,3.867357636660856,10296.674757526467,167.198744458542
light,candle,346,111,15,3.867255323915656,10112.222621966594,166.19464407243476
mind,rest,851,310,15,3.8336376824884844,1446.6746928217954,108.24722538958261
alyosha,ivan,1239,797,15,3.7257062375073566,365.0291924722517,69.39352149136316
dear,alexey,480,226,15,3.8568042112230345,3560.783070812386,134.93686312912817
want,anything,1315,796,15,3.716868414850927,342.7327139119309,67.70313622587553
lie,table,568,520,15,3.828932191072949,1288.972579866923,105.02478232872329
mitya,cry,911,1704,15,3.6414606404718386,221.82131755646506,56.526128306580105
doctor,herzenstube,263,32,15,3.8717281507794246,46253.435232073425,211.91609938435553
honour,sir,216,251,15,3.8648973581698685,7154.65117081467,156.27437223285426
certain,circumstance,460,195,15,3.85960513448084,4312.541780146403,140.63937876407903
sit,sofa,1134,258,15,3.82934800438726,1301.5382003795166,105.11023421365921
head,hand,804,1662,15,3.673690050073471,262.27564484243464,60.80733737559105
put,shame,1071,133,15,3.8517388354719784,2704.659268326489,126.54378757429792
nod,head,61,804,15,3.8656687306453406,7912.311789134685,162.23452621743306
stand,wait,1039,639,15,3.7739635501347224,557.0818441431641,80.96749214881544
begin,life,1745,1043,15,3.601536149108415,185.06991451157353,51.9548682591434
marya,ignatyevna,125,45,15,3.872144411525566,69218.24324918006,225.00446112289796
prince,tell,1984,2482,15,3.1385556152526557,51.94649148171345,25.644250883744288
lady,gentleman,681,637,15,3.808285150974932,868.1852080522573,93.584463261451
oh,course,1118,1125,15,3.6853975513456314,280.4234755145832,62.46248458620118
use,talk,663,1065,15,3.7676735534640797,522.063589285966,79.28569031449467
raskolnikov,answer,782,818,15,3.7775795450434275,579.3048802456726,82.12443089276728
look,raskolnikov,2970,782,15,3.5265905718100474,139.05508968302172,45.172296069418714
great,pleasure,1202,121,15,3.851291552785602,2648.274287115905,125.89929568677127
idea,occur,798,93,15,3.8619147775889533,5218.666443448626,146.09799406336174
much,afraid,1227,541,15,3.7739805525442747,557.1825359094129,80.94071101727245
little,man,1465,2546,15,3.3166928430096236,76.58689998418296,32.63682984856285
face,seem,1410,1349,15,3.5892981428294375,175.88468034085378,50.752486055820384
ardalion,alexandrovitch,16,55,15,3.8728520995371896,442607.89823558886,303.2285999079203
cry,katerina,1704,427,15,3.7644650198088527,505.7653518472367,78.21155347742368
pyotr,look,834,2970,15,3.503556781185159,128.68734132362974,43.57878037195985
cry,gania,1704,378,15,3.7769179425103276,575.1137040189719,81.7726149658892
talk,talk,1065,1065,15,3.70382055695907,314.0802787302266,65.43210438206778
mutter,something,297,1444,15,3.809020281472148,878.5023656751409,94.34552806638509
bow,head,218,804,15,3.8468425889527835,2192.483311730239,121.19376982361656
understand,nothing,1051,1567,15,3.6273556503088784,207.466783004177,54.83032903680582
dark,eye,208,1211,15,3.835415776582177,1516.5524333996937,110.44799674547224
good,sense,1595,168,15,3.8330187351232077,1423.8096188159343,107.66175949302571
thousand,florin,614,20,15,3.871151858581972,31689.986735014878,200.0828657499188
poor,man,422,2546,15,3.7127413036480523,333.164359619847,67.29044668748233
remain,stand,302,1039,15,3.826185257922669,1211.5727734350276,103.58041971443225
alyona,ivanovna,18,635,15,3.8712786309338965,34048.8648700504,221.10311269867523
head,tail,804,43,15,3.8678271417948054,11236.98022674908,168.96819214935923
twenty,pace,188,145,14,3.737449024825951,12419.424990562582,163.2244824120418
spite,fact,337,885,14,3.695614726862775,1109.8824671442515,96.05618668372048
nikolay,look,518,2970,14,3.5041520117737464,193.44452869663297,51.31123397037773
forget,everything,458,811,14,3.6843152904702854,885.7354543322883,89.83943539825232
borrow,money,45,993,14,3.7347589768823073,7565.544352383721,153.2175092661145
tear,eye,449,1211,14,3.6577156950190495,596.3568221455455,79.37044630876481
man,tell,2546,2482,14,2.7661121561207325,29.346490917977945,16.982550999057256
local,society,36,245,14,3.7402957670974457,38443.249539158765,200.05831436272
love,love,1234,1234,14,3.50657637406396,195.7100237470256,51.385189302037666
whole,time,889,2625,14,3.3813955140344287,118.75110510623269,40.40982685213096
use,expression,663,318,14,3.709109118874359,1581.522431421489,105.38385074209062
crowd,round,230,493,14,3.7241523918626194,2964.537285329109,123.20738498174163
relapse,silence,24,305,14,3.740527335069639,46326.7004031297,209.43472468918353
live,year,606,871,14,3.660172322446723,615.161391146147,80.07399079796397
begin,something,1745,1444,14,3.3526571567920165,108.11661726832203,38.38519607782268
brain,fever,127,101,14,3.7396771718543937,26425.299371552876,184.85075057515297
enter,head,276,804,14,3.7074001472395737,1501.241561216899,104.38068570446583
talk,something,1065,1444,14,3.5042446389626236,193.5302325504796,51.14840587664594
chief,point,140,586,14,3.728992162481457,4108.034419646753,132.81033519236686
lay,table,414,520,14,3.708422751404779,1548.2873775167332,104.98254821180127
good,family,1595,388,14,3.6461186165929678,520.650101726388,75.52904648599768
moment,think,1301,2317,14,3.2762957654175433,86.3057348956643,33.96361357510888
cry,voice,1704,588,14,3.586977391524019,311.2340803605846,62.46945796507316
love,woman,1234,1047,14,3.54220048214886,235.3754799410607,55.722749443063506
common,sense,90,168,14,3.7393231816142345,22413.56799305524,180.9442993328542
decent,man,37,2546,14,3.7271146093629146,3574.062609245617,133.60351489105926
flash,eye,142,1211,14,3.7151101256844212,1945.3048994277026,112.16116477732294
front,door,97,750,14,3.7304263401225732,4636.184648158219,136.83830461439206
pray,god,148,803,14,3.7233104107157255,2827.209639650444,122.39145148488628
cry,look,1704,2970,14,2.9603655740319854,41.9702382818661,21.776322393163465
sublime,beautiful,20,100,14,3.741348629477684,169630.18915526403,248.822563224675
wisp,tow,18,16,14,3.74161292572328,1178153.8612774692,305.4993738845555
adelaïda,ivanovna,14,635,14,3.7402849605920765,38140.32639499108,221.49970736711072
little,eye,1465,1211,14,3.46777191144896,164.2843014831734,47.37298097246812
begin,laugh,1745,1027,14,3.464993095782641,162.37368860849818,47.09240282968488
ivan,alyosha,797,1239,14,3.589211096183794,316.18783722866783,62.9817454277716
woman,question,1047,897,14,3.596671289975969,333.840602889819,64.2768782805364
lot,money,159,993,14,3.7172830051568333,2121.200221593722,114.38199138148144
think,man,2317,2546,14,2.83096508241315,32.92769851032177,18.42977590022744
prince,ask,1984,1621,14,3.24516577415832,79.36442525660566,32.342023118312106
prince,rise,1984,287,14,3.6537529495002317,568.2397068708476,77.78119485108938
beg,forgiveness,317,63,14,3.7385742907921617,16962.466495580407,171.4874489629669
sit,wait,1134,639,14,3.6297906044949793,440.6827144703031,71.27981346474083
little,time,1465,2625,14,3.14797499806372,62.45574608373864,28.084117315355922
human,nature,100,225,14,3.738183867191044,15052.740818942428,169.58005487314063
till,morning,389,497,14,3.7118108995952612,1727.1994047908238,107.99942522087139
sit,chair,1134,362,14,3.6782837166878943,798.8138908576465,86.83258749863295
good,reason,1595,479,14,3.6237113277103163,416.569789342118,69.79582988728637
time,look,2625,2970,14,2.538082851299978,20.02638756914652,12.799701579446225
unknown,reason,67,479,14,3.736702912819545,10544.927770486993,160.73866042175806
full,speed,302,18,14,3.7408181844427135,62392.234192251904,207.93771032792955
drunken,man,90,2546,14,3.706283063341714,1452.9579499401104,105.04043731584848
pavlicheff,son,65,307,14,3.7385767608505316,16976.089502091494,174.1370346570609
chapter,vii,172,29,14,3.740887346077075,67998.54177457248,210.85775320247373
laugh,laugh,1027,1027,14,3.5788297496117263,294.31878009766103,61.1625258141232
pay,debt,324,67,14,3.738306135080362,15602.949336729665,169.14044072404326
moment,stand,1301,1039,13,3.388994179270557,191.2233413691868,48.79857906254719
whole,year,889,871,13,3.4815004977861963,352.2938876275804,62.68073178061795
understand,mean,1051,1062,13,3.4267350974877275,236.76959628550003,53.5360314247847
mitya,begin,911,1745,13,3.3508721302789954,158.96225080328816,44.903484375890855
little,table,1465,520,13,3.483506120385859,358.495978631109,63.01991297959461
little,look,1465,2970,13,2.9084856781908215,43.75542294343387,21.82909762210352
eye,face,1211,1410,13,3.3319974257036082,146.3316128986732,43.13931821197852
cry,nastasia,1704,417,13,3.491713809260843,386.15684406986276,64.75607547242984
think,moment,2317,1301,13,3.1226226981009644,72.79939917635274,29.8066771840324
cry,epanchin,1704,204,13,3.549861004227918,815.85887085683,82.92901629478082
wait,moment,639,1301,13,3.4723655348791933,326.41102564959783,60.96813520950487
piece,paper,159,240,13,3.599437803269475,7641.050711200573,141.00670144654595
listen,silence,702,305,13,3.5712495057688223,1340.5886433954252,95.51589332125937
prince,hand,1984,1662,13,3.0772857586408495,64.63311206679067,27.808006141182926
seem,feel,1349,533,13,3.490360226279411,381.3233892133726,64.4830443405367
prince,begin,1984,1745,13,3.050904267728503,60.50791144735793,26.730131059666807
try,look,630,2970,13,3.305789278001808,131.44541309911347,41.057215786467445
love,humanity,1234,101,13,3.5855841241670507,2321.535878846792,109.37958715328512
large,room,201,1129,13,3.5691958212808377,1263.4057620811805,94.6238483683258
felt,sorry,657,174,13,3.5872368123001386,2533.3639045875043,111.73441488815183
lady,house,681,888,13,3.508670043460724,458.15990608774666,68.97056646017036
marshal,wife,22,408,13,3.604113263765406,32569.12706539533,187.41670350245226
cover,face,153,1410,13,3.570989971571885,1330.3282652673704,96.20027981631593
year,life,871,1043,13,3.4600113866924054,296.5819344568499,58.68342656954276
present,case,405,516,13,3.5720713640591226,1374.1293937937521,96.31692749531729
petersburg,moscow,323,205,13,3.5949432156799275,4392.581085629076,126.14781851643194
note,hand,456,1662,13,3.484135410710284,360.4842459924925,63.391395754034654
speak,aloud,1198,149,13,3.5769541315000137,1613.1537297504478,100.10557023133659
father,son,1140,307,13,3.5494822765479435,810.1751123907123,82.8033758931329
count,money,105,993,13,3.588847366177797,2780.11992085025,115.52523092159764
dear,friend,480,606,13,3.5589504685473097,979.9910895306091,87.74621950559411
lend,money,35,993,13,3.5999833057019255,8392.199157746929,147.89898448017072
end,room,622,1129,13,3.493048327693241,391.03619914364975,65.21670459950752
hear,anything,1132,796,13,3.461193869351413,299.21575544454447,58.845507523082325
holy,father,119,1140,13,3.5838176895649356,2130.74807997204,108.5102055665355
thirty,year,84,871,13,3.5938299421401037,3972.9189498569444,125.14532255948112
love,life,1234,1043,13,3.399355841773823,202.06257813430133,50.00565584902031
plunge,thought,43,549,13,3.601769285471958,12367.533100724435,156.77833665004755
lip,twitch,260,35,13,3.604093398184899,32124.973827879854,177.8155608890589
wife,child,408,758,13,3.5560052360309586,920.2112019631771,86.23517824122715
whole,party,889,145,13,3.584899883083645,2243.759995513879,108.561410018378
alyosha,answer,1239,818,13,3.4431818756713994,263.2615403704521,55.90498630046855
dear,fyodorovitch,480,327,13,3.580405295494098,1838.0930478928342,103.63557131339726
seem,forget,1349,458,13,3.50656909811589,447.8983635577958,68.31021198603416
roar,laughter,56,148,13,3.6042234856959565,35274.89933374614,182.86488684717793
screw,eye,26,1211,13,3.600507020078337,9266.2056357112,152.86784463327942
want,hear,1315,1132,13,3.36707138973781,171.4054277772102,46.4467713661323
lock,door,121,750,13,3.5910125542466877,3198.0062933830654,118.8919592789759
cry,jump,1704,205,13,3.5495880127022508,811.7542059870012,82.8038304593787
seem,understand,1349,1051,13,3.378410951462128,181.17671778314508,47.629533810790534
idea,seem,798,1349,13,3.4330888791238507,246.40377318457325,54.47811914529651
stand,ceremony,1039,51,13,3.597062104129735,5495.4372019638895,131.56119304308862
look,watch,2970,300,13,3.462807467148665,302.88034239847485,59.04054967452347
idea,head,798,804,13,3.5027641986237588,430.38285796944257,67.43907004864167
rapid,step,61,419,13,3.6014565627852786,11421.012455311997,153.3085121453865
everything,seem,811,1349,13,3.4302793413388613,242.0573490292885,54.07480927419886
want,show,1315,660,13,3.4665082325494327,311.60676984411475,59.763480171952466
course,course,1125,1125,13,3.4027901841069945,205.9004987955073,50.42974989792867
put,word,1071,1439,13,3.358646300921318,164.7291196733301,45.62990252236917
stand,door,1039,750,13,3.4807105205484823,349.9057681229679,62.49547316916978
good,time,1595,2625,13,2.934787546574849,46.29727618288266,22.63454670885223
strange,smile,548,734,13,3.5411111772526658,701.6081202361759,79.40145972943563
little,thing,1465,1295,13,3.301611898875184,129.31138101820343,40.597247203105916
finish,sentence,185,88,13,3.6029431169910673,17945.373900163602,162.97440705227382
good,manner,1595,155,12,3.4228773413365996,984.5103407191243,82.72233587224254
play,fool,288,325,12,3.4484940025266186,2639.447912509901,106.26952544957892
alyosha,tell,1239,2482,12,2.9513185052388176,58.84222319066424,25.485916722695517
goodness,sake,99,224,12,3.4604038115345013,11217.610212164838,141.7589439138545
great,respect,1202,257,12,3.412590824089074,783.1786522661646,77.47555642463837
hand,draw,1662,258,12,3.3926007405949696,557.6282588749556,69.71065857282355
spend,day,216,1711,12,3.4024755570354768,650.7531243589283,73.78177576390243
voice,quiver,588,69,12,3.4573363153636203,6120.499034621102,126.01414560800637
turn,walk,1279,563,12,3.344030216994709,322.620114911038,57.628079128108865
brother,fyodorovitch,548,327,12,3.4342210408913325,1367.2822410136262,90.53921822934483
mother,god,762,803,12,3.362070849644404,383.77192485246417,61.484316556181966
cry,liza,1704,202,12,3.4067056202482897,700.4517888831004,74.88519779430457
air,dignity,292,121,12,3.458210074873047,7031.767720113438,129.5797774658999
offer,hand,181,1662,12,3.413940148888746,804.8819838948793,78.77748861808747
ask,mitya,1621,911,12,3.2178596773294683,145.66754677705902,41.23634216537204
brass,pestle,17,39,12,3.4639910612150926,375984.54336939537,236.2215227956278
certain,person,460,382,12,3.4348006569323184,1394.7997942350921,91.05565198889703
eye,meet,1211,508,12,3.361520247755067,381.5870278007622,61.29232505767206
fond,child,155,758,12,3.444510392854823,2097.8966514133,101.28227946152583
table,sit,520,1134,12,3.3657736556875975,399.10154600407253,62.430415992180805
state,excitement,248,159,12,3.45752640808132,6298.13841930346,127.03925673611653
great,agitation,1202,78,12,3.4484679898389334,2635.016398883133,105.8462640211832
hear,story,1132,386,12,3.3912407439234262,546.7811145747464,69.3069243262129
hold,forth,550,65,12,3.4581403742098904,6949.269993001669,129.06246214586574
elder,brother,250,548,12,3.44125713941419,1795.7409166071486,97.25212445376131
pyotr,verhovensky,834,91,12,3.451446442578892,3260.805005694365,110.95133610923715
nervous,laugh,102,1027,12,3.4466340953571253,2355.8614142408605,104.5342180469586
time,year,2625,871,12,3.082853161251149,86.3551436112182,31.647070472035864
white,tie,173,79,12,3.4618226702493313,18216.562807791466,152.70291110516482
cry,fyodor,1704,306,12,3.377155207037872,454.4028205768772,65.12089941461629
cry,pavlovitch,1704,461,12,3.333113725810807,293.8053792018211,55.58843550265324
great,excitement,1202,159,12,3.4322330712593883,1280.5069676258042,88.8649385299539
whisper,something,324,1444,12,3.386087563793784,509.1129694384448,68.01040286434818
anything,sort,796,699,12,3.371322362068454,424.36573864148795,63.69470484188407
ask,ivan,1621,797,12,3.248673706868595,169.70742558384268,44.232849366681755
express,opinion,205,251,12,3.4555215969015793,4820.916788423701,120.79107104091416
alyosha,ask,1239,1621,12,3.1292017677782957,101.28445773235941,34.4885081541041
saw,nothing,589,1567,12,3.310199382676088,246.63460399525917,52.02456036788993
day,pass,1711,521,12,3.3154572805484634,256.17051104346393,52.67478013280345
moment,silence,1301,305,12,3.3979351757984184,604.4815327189114,71.5580977323173
understand,anything,1051,796,12,3.324600907017819,274.46896772524207,54.18454495650509
master,house,130,888,12,3.4448522262506867,2135.575205747658,101.89002826277459
voice,break,588,397,12,3.4251766294807764,1044.0663673765414,84.23652208236234
live,life,606,1043,12,3.358707209029107,370.78090054538706,60.775135235494176
green,bench,70,75,12,3.463226188148348,47460.51046113948,176.98901771623034
wear,dress,214,285,12,3.453931654740819,4063.4866808337874,116.69084061619667
face,change,1410,330,12,3.386513771676626,512.0385207231717,67.80658721751485
fyodorovitch,karamazov,327,168,12,3.4549411471206035,4513.924262280913,118.95446632340693
round,table,493,520,12,3.421354098375032,948.5839687757195,82.06102639652309
alyosha,sit,1239,1134,12,3.2298163425247837,154.24151740182054,42.372640467174676
pang,heart,27,897,12,3.4600631453746233,10269.323540022657,144.48617428243972
tell,anything,2482,796,12,3.1346622644682194,103.32291766187495,34.79761345272678
seem,afraid,1349,541,12,3.3424074254783465,318.00910517721286,57.311552723649925
last,begin,1586,1745,12,3.002614858362093,67.67537003800761,27.643833293469086
